reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.025,0.17790686448361423
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.05,0.23249274859865918
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.1,0.30636132336174005
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.25,0.4586206262044392
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.5,0.6777235051649932
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.75,0.9407808152037601
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.9,1.253073022290346
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.95,1.4577353595356404
2026-05-09,Flu ED visits pct,0,2026-05-09,boulder,quantile,0.975,1.6507511913303807
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.025,0.1712021134852617
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.05,0.2166321051900621
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.1,0.28952108446103175
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.25,0.4373646266048535
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.5,0.6526423570395935
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.75,0.902872153121545
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.9,1.2051288488016383
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.95,1.3907580241016797
2026-05-09,Flu ED visits pct,0,2026-05-09,colorado-springs,quantile,0.975,1.606959621241584
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.025,0.1672606512684577
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.05,0.2189939438052335
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.1,0.2873277457758284
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.25,0.4308850943969023
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.5,0.6186730736199634
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.75,0.8854045110665189
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.9,1.1732393048197132
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.95,1.3697479028493897
2026-05-09,Flu ED visits pct,0,2026-05-09,denver,quantile,0.975,1.5472525271526187
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.025,0.09380631381251617
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.05,0.13040401953673392
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.1,0.17818781550814639
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.25,0.289537638516195
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.5,0.4557407799258076
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.75,0.66854924328128
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.9,0.9004251132151512
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.95,1.058241453960701
2026-05-09,Flu ED visits pct,0,2026-05-09,larimer,quantile,0.975,1.2059903337404414
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.025,0.01000060476658589
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.05,0.01907647717075475
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.1,0.03333022638949774
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.25,0.07474749823462806
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.5,0.15712942898176435
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.75,0.27683292762902734
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.9,0.4127576008580389
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.95,0.5187118969718235
2026-05-09,Flu ED visits pct,0,2026-05-09,mesa,quantile,0.975,0.6192090648668747
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.025,0.12444348648036052
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.05,0.1636296758091631
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.1,0.22226005318238515
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.25,0.34924986658625984
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.5,0.5317497721813647
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.75,0.7695008935143001
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.9,1.0385431873973099
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.95,1.2072297728814085
2026-05-09,Flu ED visits pct,0,2026-05-09,weld,quantile,0.975,1.3603897328727566
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.025,0.12418944835154629
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.05,0.16827506335170675
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.1,0.23928564178522624
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.25,0.3923257750834642
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.5,0.609600289587776
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.75,0.8983037124256733
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.9,1.2376900915635476
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.95,1.470848656295624
2026-05-09,Flu ED visits pct,1,2026-05-16,boulder,quantile,0.975,1.7045484384206877
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.025,0.1295459286359603
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.05,0.16653888943718145
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.1,0.23031848669989322
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.25,0.36203538050485445
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.5,0.5725554374115427
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.75,0.8479383482404759
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.9,1.1522448674901498
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.95,1.3719003986182996
2026-05-09,Flu ED visits pct,1,2026-05-16,colorado-springs,quantile,0.975,1.6052595492882986
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.025,0.12320734644801282
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.05,0.16697041399416593
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.1,0.23247464458355732
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.25,0.3709218329740092
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.5,0.5740492729650729
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.75,0.8427965236011175
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.9,1.149786463837564
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.95,1.3853832023359816
2026-05-09,Flu ED visits pct,1,2026-05-16,denver,quantile,0.975,1.608256164937128
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.025,0.07061890213723619
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.05,0.10410771756323936
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.1,0.1490159403821774
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.25,0.2494276161376277
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.5,0.41716441377094526
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.75,0.6409539020381346
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.9,0.8943075102143585
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.95,1.0810918009288242
2026-05-09,Flu ED visits pct,1,2026-05-16,larimer,quantile,0.975,1.3028041530159944
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.025,0.006627861247651382
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.05,0.015360371413193075
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.1,0.029222460346138693
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.25,0.07032079566913806
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.5,0.14734626572188397
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.75,0.27424320536690927
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.9,0.42087821307135853
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.95,0.5423069931880113
2026-05-09,Flu ED visits pct,1,2026-05-16,mesa,quantile,0.975,0.6534009209288225
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.025,0.08974739938211158
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.05,0.12996469193869017
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.1,0.18664875301198136
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.25,0.3072236587259685
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.5,0.5049026813057784
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.75,0.7579536995461498
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.9,1.0440831611040036
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.95,1.2421147783061073
2026-05-09,Flu ED visits pct,1,2026-05-16,weld,quantile,0.975,1.4185498843884707
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.025,0.08381994270772436
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.05,0.1257201032665414
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.1,0.18397258271010222
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.25,0.31884610320310836
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.5,0.5258536998082135
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.75,0.8039616315006828
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.9,1.1363252877762293
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.95,1.3853029431171835
2026-05-09,Flu ED visits pct,2,2026-05-23,boulder,quantile,0.975,1.6318905407506463
2026-05-09,Flu ED visits pct,2,2026-05-23,colorado-springs,quantile,0.025,0.07991557716819125
2026-05-09,Flu ED visits pct,2,2026-05-23,colorado-springs,quantile,0.05,0.11582215128767713
