reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-16,Flu ED visits pct,0,2026-05-16,denver,quantile,0.025,0.07178329955786467
2026-05-16,Flu ED visits pct,1,2026-05-23,denver,quantile,0.025,0.03240395151078701
2026-05-16,Flu ED visits pct,2,2026-05-30,denver,quantile,0.025,0.01972138322889805
2026-05-16,Flu ED visits pct,3,2026-06-06,denver,quantile,0.025,0.002074132571578957
2026-05-16,Flu ED visits pct,0,2026-05-16,mesa,quantile,0.025,0.025808796286582947
2026-05-16,Flu ED visits pct,1,2026-05-23,mesa,quantile,0.025,0.006606642564292997
2026-05-16,Flu ED visits pct,2,2026-05-30,mesa,quantile,0.025,0.0006970792528591119
2026-05-16,Flu ED visits pct,3,2026-06-06,mesa,quantile,0.025,0.00016229323955485597
2026-05-16,Flu ED visits pct,0,2026-05-16,colorado-springs,quantile,0.025,0.07668033428490162
2026-05-16,Flu ED visits pct,1,2026-05-23,colorado-springs,quantile,0.025,0.0056119601940736175
2026-05-16,Flu ED visits pct,2,2026-05-30,colorado-springs,quantile,0.025,0.002370368398260325
2026-05-16,Flu ED visits pct,3,2026-06-06,colorado-springs,quantile,0.025,0.0018359255336690694
2026-05-16,Flu ED visits pct,0,2026-05-16,weld,quantile,0.025,0.15699900314211845
2026-05-16,Flu ED visits pct,1,2026-05-23,weld,quantile,0.025,0.062240025494247675
2026-05-16,Flu ED visits pct,2,2026-05-30,weld,quantile,0.025,0.03528937604278326
2026-05-16,Flu ED visits pct,3,2026-06-06,weld,quantile,0.025,0.004456002032384276
2026-05-16,Flu ED visits pct,0,2026-05-16,boulder,quantile,0.025,0.09923912677913904
2026-05-16,Flu ED visits pct,1,2026-05-23,boulder,quantile,0.025,0.06716029159724712
2026-05-16,Flu ED visits pct,2,2026-05-30,boulder,quantile,0.025,0.03343883249908686
2026-05-16,Flu ED visits pct,3,2026-06-06,boulder,quantile,0.025,0.012778449105098844
2026-05-16,Flu ED visits pct,0,2026-05-16,larimer,quantile,0.025,0.025955783668905497
2026-05-16,Flu ED visits pct,1,2026-05-23,larimer,quantile,0.025,0.014777648961171508
2026-05-16,Flu ED visits pct,2,2026-05-30,larimer,quantile,0.025,0.007023451558779925
2026-05-16,Flu ED visits pct,3,2026-06-06,larimer,quantile,0.025,0.0012165717780590057
2026-05-16,Flu ED visits pct,0,2026-05-16,colorado,quantile,0.025,0.030237566446885467
2026-05-16,Flu ED visits pct,1,2026-05-23,colorado,quantile,0.025,0.0036953870148863643
2026-05-16,Flu ED visits pct,2,2026-05-30,colorado,quantile,0.025,0.0005938842805335298
2026-05-16,Flu ED visits pct,3,2026-06-06,colorado,quantile,0.025,0.00015236784747685306
2026-05-16,Flu ED visits pct,0,2026-05-16,savannah,quantile,0.025,0.00014628563076257706
2026-05-16,Flu ED visits pct,1,2026-05-23,savannah,quantile,0.025,7.974989148351597e-05
2026-05-16,Flu ED visits pct,2,2026-05-30,savannah,quantile,0.025,9.955798941518879e-05
2026-05-16,Flu ED visits pct,3,2026-06-06,savannah,quantile,0.025,5.730299562856089e-05
2026-05-16,Flu ED visits pct,0,2026-05-16,floyd,quantile,0.025,0.08890217449516058
2026-05-16,Flu ED visits pct,1,2026-05-23,floyd,quantile,0.025,0.004044130590045825
