reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-23,Flu ED visits pct,0,2026-05-23,denver,quantile,0.025,0.09515889268368483
2026-05-23,Flu ED visits pct,1,2026-05-30,denver,quantile,0.025,0.057799951173365116
2026-05-23,Flu ED visits pct,2,2026-06-06,denver,quantile,0.025,0.011735941749066114
2026-05-23,Flu ED visits pct,3,2026-06-13,denver,quantile,0.025,0.0016454769938718528
2026-05-23,Flu ED visits pct,0,2026-05-23,mesa,quantile,0.025,0.012073936755768955
2026-05-23,Flu ED visits pct,1,2026-05-30,mesa,quantile,0.025,0.004103424085769802
2026-05-23,Flu ED visits pct,2,2026-06-06,mesa,quantile,0.025,0.000622054300038144
2026-05-23,Flu ED visits pct,3,2026-06-13,mesa,quantile,0.025,0.007734944520052522
2026-05-23,Flu ED visits pct,0,2026-05-23,colorado-springs,quantile,0.025,0.023542837239801884
2026-05-23,Flu ED visits pct,1,2026-05-30,colorado-springs,quantile,0.025,0.004351755604147911
2026-05-23,Flu ED visits pct,2,2026-06-06,colorado-springs,quantile,0.025,0.00261972050066106
2026-05-23,Flu ED visits pct,3,2026-06-13,colorado-springs,quantile,0.025,0.0008078899336396717
2026-05-23,Flu ED visits pct,0,2026-05-23,weld,quantile,0.025,0.022403561742976308
2026-05-23,Flu ED visits pct,1,2026-05-30,weld,quantile,0.025,0.03307974012568593
2026-05-23,Flu ED visits pct,2,2026-06-06,weld,quantile,0.025,0.0035557973315007985
2026-05-23,Flu ED visits pct,3,2026-06-13,weld,quantile,0.025,0.0017666405910858884
2026-05-23,Flu ED visits pct,0,2026-05-23,boulder,quantile,0.025,0.1215951219201088
2026-05-23,Flu ED visits pct,1,2026-05-30,boulder,quantile,0.025,0.045099092181771994
2026-05-23,Flu ED visits pct,2,2026-06-06,boulder,quantile,0.025,0.023882100358605385
2026-05-23,Flu ED visits pct,3,2026-06-13,boulder,quantile,0.025,0.0006134228679002263
2026-05-23,Flu ED visits pct,0,2026-05-23,larimer,quantile,0.025,0.0025878984306473285
2026-05-23,Flu ED visits pct,1,2026-05-30,larimer,quantile,0.025,0.001480469451053068
2026-05-23,Flu ED visits pct,2,2026-06-06,larimer,quantile,0.025,0.00017618737729208078
2026-05-23,Flu ED visits pct,3,2026-06-13,larimer,quantile,0.025,0.0015253781457431614
2026-05-23,Flu ED visits pct,0,2026-05-23,colorado,quantile,0.025,0.019008516799658537
2026-05-23,Flu ED visits pct,1,2026-05-30,colorado,quantile,0.025,0.002797092660330236
2026-05-23,Flu ED visits pct,2,2026-06-06,colorado,quantile,0.025,0.00022758301747671794
2026-05-23,Flu ED visits pct,3,2026-06-13,colorado,quantile,0.025,0.0008285795338451862
2026-05-23,Flu ED visits pct,0,2026-05-23,savannah,quantile,0.025,0.000119937914860202
2026-05-23,Flu ED visits pct,1,2026-05-30,savannah,quantile,0.025,0.00020474209668464027
2026-05-23,Flu ED visits pct,2,2026-06-06,savannah,quantile,0.025,0.0001828208605729742
2026-05-23,Flu ED visits pct,3,2026-06-13,savannah,quantile,0.025,0.00012240307478350587
2026-05-23,Flu ED visits pct,0,2026-05-23,floyd,quantile,0.025,0.010158054763451219
2026-05-23,Flu ED visits pct,1,2026-05-30,floyd,quantile,0.025,0.010026874602772295
2026-05-23,Flu ED visits pct,2,2026-06-06,floyd,quantile,0.025,0.0018830142944352701
2026-05-23,Flu ED visits pct,3,2026-06-13,floyd,quantile,0.025,0.00014585487588192336
2026-05-23,Flu ED visits pct,0,2026-05-23,hall,quantile,0.025,0.02580630430020392
2026-05-23,Flu ED visits pct,1,2026-05-30,hall,quantile,0.025,0.0029725898639298975
2026-05-23,Flu ED visits pct,2,2026-06-06,hall,quantile,0.025,0.0004867751667916309
2026-05-23,Flu ED visits pct,3,2026-06-13,hall,quantile,0.025,0.01347035588696599
2026-05-23,Flu ED visits pct,0,2026-05-23,marietta,quantile,0.025,0.0331829646602273
2026-05-23,Flu ED visits pct,1,2026-05-30,marietta,quantile,0.025,0.027797623304650187
2026-05-23,Flu ED visits pct,2,2026-06-06,marietta,quantile,0.025,0.015766973374411464
2026-05-23,Flu ED visits pct,3,2026-06-13,marietta,quantile,0.025,0.005776867095846683
2026-05-23,Flu ED visits pct,0,2026-05-23,macon,quantile,0.025,0.14675925113260746
2026-05-23,Flu ED visits pct,1,2026-05-30,macon,quantile,0.025,0.06797757744789124
2026-05-23,Flu ED visits pct,2,2026-06-06,macon,quantile,0.025,0.039310118183493614
2026-05-23,Flu ED visits pct,3,2026-06-13,macon,quantile,0.025,0.0022977999033173546
2026-05-23,Flu ED visits pct,0,2026-05-23,henry,quantile,0.025,0.01904900185763836
2026-05-23,Flu ED visits pct,1,2026-05-30,henry,quantile,0.025,0.02118213102221489
2026-05-23,Flu ED visits pct,2,2026-06-06,henry,quantile,0.025,0.0006396516400855035
2026-05-23,Flu ED visits pct,3,2026-06-13,henry,quantile,0.025,0.0028350495267659426
2026-05-23,Flu ED visits pct,0,2026-05-23,cherokee,quantile,0.025,0.015432065352797508
2026-05-23,Flu ED visits pct,1,2026-05-30,cherokee,quantile,0.025,0.001862223245552741
2026-05-23,Flu ED visits pct,2,2026-06-06,cherokee,quantile,0.025,0.00019711787717824336
2026-05-23,Flu ED visits pct,3,2026-06-13,cherokee,quantile,0.025,0.0044935482437722385
2026-05-23,Flu ED visits pct,0,2026-05-23,athens,quantile,0.025,0.023129507433623075
2026-05-23,Flu ED visits pct,1,2026-05-30,athens,quantile,0.025,0.005009139887988567
2026-05-23,Flu ED visits pct,2,2026-06-06,athens,quantile,0.025,0.0005859225602762308
2026-05-23,Flu ED visits pct,3,2026-06-13,athens,quantile,0.025,0.0021889020717935637
2026-05-23,Flu ED visits pct,0,2026-05-23,south-augusta,quantile,0.025,0.019662379752844572
2026-05-23,Flu ED visits pct,1,2026-05-30,south-augusta,quantile,0.025,0.0032046923879534006
2026-05-23,Flu ED visits pct,2,2026-06-06,south-augusta,quantile,0.025,0.0002880127176467795
2026-05-23,Flu ED visits pct,3,2026-06-13,south-augusta,quantile,0.025,0.00048491082998225465
2026-05-23,Flu ED visits pct,0,2026-05-23,columbus,quantile,0.025,0.00870778993703425
2026-05-23,Flu ED visits pct,1,2026-05-30,columbus,quantile,0.025,0.0019250069599365816
2026-05-23,Flu ED visits pct,2,2026-06-06,columbus,quantile,0.025,0.002014534955378622
2026-05-23,Flu ED visits pct,3,2026-06-13,columbus,quantile,0.025,0.005193463410250843
2026-05-23,Flu ED visits pct,0,2026-05-23,la-grange,quantile,0.025,0.006337959028314799
2026-05-23,Flu ED visits pct,1,2026-05-30,la-grange,quantile,0.025,0.002381590020377189
2026-05-23,Flu ED visits pct,2,2026-06-06,la-grange,quantile,0.025,0.003335070563480258
2026-05-23,Flu ED visits pct,3,2026-06-13,la-grange,quantile,0.025,0.000816528066934552
