"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.025,0.0159680835749727
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.05,0.0245344466748098
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.1,0.0363354162215972
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.25,0.0745680466803303
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.5,0.141026686903373
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.75,0.2524855174738
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.9,0.448885109157034
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.95,0.627851614755818
2026-05-02,"Flu ED visits pct",0,2026-05-02,"athens","quantile",0.975,0.933184959106576
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.025,0.0510897054842218
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.05,0.0669025254543903
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.1,0.0806114102868333
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.25,0.12831386810289
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.5,0.20048155267337
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.75,0.296156522377082
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.9,0.44711946420856
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.95,0.576725995548556
2026-05-02,"Flu ED visits pct",0,2026-05-02,"austin","quantile",0.975,0.692344809345994
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.025,0.033452698724335
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.05,0.0473899305127017
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.1,0.0621581952369471
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.25,0.134604044727815
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.5,0.21721681059147
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.75,0.321526265154333
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.9,0.498458268480085
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.95,0.659321040237968
2026-05-02,"Flu ED visits pct",0,2026-05-02,"baltimore","quantile",0.975,0.826833249687715
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.025,0.0077528136076579
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.05,0.015486568867244
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.1,0.0250075346870132
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.25,0.0561018379260433
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.5,0.116769224236326
2026-05-02,"Flu ED visits pct",0,2026-05-02,"bangor","quantile",0.75,0.264149187736111
