reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-03-07,1,2026-03-14,baltimore,Flu ED visits pct,quantile,0.975,0.49
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.05,0.009
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.1,0.027
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.25,0.055
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.5,0.104
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.75,0.189
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.9,0.289
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.95,0.356
2026-03-07,2,2026-03-21,baltimore,Flu ED visits pct,quantile,0.975,0.476
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.1,0.013
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.25,0.04
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.5,0.084
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.75,0.159
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.9,0.259
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.95,0.363
2026-03-07,3,2026-03-28,baltimore,Flu ED visits pct,quantile,0.975,0.469
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.1,0.08
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.25,0.253
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.5,0.546
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.75,0.967
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.9,1.498
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.95,1.925
2026-03-07,0,2026-03-07,bangor,Flu ED visits pct,quantile,0.975,2.285
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.25,0.186
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.5,0.419
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.75,0.773
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.9,1.251
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.95,1.518
2026-03-07,1,2026-03-14,bangor,Flu ED visits pct,quantile,0.975,1.882
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.25,0.106
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.5,0.302
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.75,0.63
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.9,1.062
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.95,1.4
2026-03-07,2,2026-03-21,bangor,Flu ED visits pct,quantile,0.975,1.622
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.25,0.0
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.5,0.224
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.75,0.493
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.9,0.836
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.95,1.112
2026-03-07,3,2026-03-28,bangor,Flu ED visits pct,quantile,0.975,1.506
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.025,0.108
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.05,0.19
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.1,0.292
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.25,0.518
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.5,0.839
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.75,1.278
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.9,1.768
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.95,2.128
2026-03-07,0,2026-03-07,beaumont,Flu ED visits pct,quantile,0.975,2.513
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.05,0.08
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.1,0.179
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.25,0.359
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.5,0.648
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.75,1.035
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.9,1.477
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.95,1.804
2026-03-07,1,2026-03-14,beaumont,Flu ED visits pct,quantile,0.975,2.214
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.1,0.069
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.25,0.231
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.5,0.454
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.75,0.813
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.9,1.223
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.95,1.542
2026-03-07,2,2026-03-21,beaumont,Flu ED visits pct,quantile,0.975,1.832
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.1,0.0
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.25,0.093
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.5,0.254
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.75,0.512
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.9,0.844
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.95,1.116
2026-03-07,3,2026-03-28,beaumont,Flu ED visits pct,quantile,0.975,1.312
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.025,0.38
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.05,0.41
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.1,0.464
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.25,0.611
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.5,0.804
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.75,1.05
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.9,1.305
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.95,1.45
2026-03-07,0,2026-03-07,boston,Flu ED visits pct,quantile,0.975,1.556
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.025,0.257
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.05,0.288
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.1,0.335
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.25,0.474
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.5,0.659
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.75,0.943
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.9,1.195
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.95,1.374
2026-03-07,1,2026-03-14,boston,Flu ED visits pct,quantile,0.975,1.578
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.025,0.169
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.05,0.2
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.1,0.235
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.25,0.338
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.5,0.528
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.75,0.798
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.9,1.113
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.95,1.36
2026-03-07,2,2026-03-21,boston,Flu ED visits pct,quantile,0.975,1.671
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.025,0.073
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.05,0.1
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.1,0.141
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.25,0.227
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.5,0.406
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.75,0.644
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.9,1.003
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.95,1.285
2026-03-07,3,2026-03-28,boston,Flu ED visits pct,quantile,0.975,1.6
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.025,0.57
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.05,0.792
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.1,1.005
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.25,1.449
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.5,2.154
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.75,2.984
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.9,4.131
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.95,5.217
2026-03-07,0,2026-03-07,boulder,Flu ED visits pct,quantile,0.975,6.071
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.025,0.337
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.05,0.488
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.1,0.676
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.25,1.122
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.5,1.727
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.75,2.734
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.9,4.031
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.95,4.993
2026-03-07,1,2026-03-14,boulder,Flu ED visits pct,quantile,0.975,5.957
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.025,0.111
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.05,0.236
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.1,0.369
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.25,0.772
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.5,1.377
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.75,2.314
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.9,3.522
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.95,4.644
2026-03-07,2,2026-03-21,boulder,Flu ED visits pct,quantile,0.975,5.994
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.05,0.128
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.1,0.231
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.25,0.468
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.5,0.952
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.75,1.861
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.9,3.045
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.95,4.178
2026-03-07,3,2026-03-28,boulder,Flu ED visits pct,quantile,0.975,5.605
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.025,0.914
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.05,1.066
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.1,1.249
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.25,1.57
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.5,2.069
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.75,2.685
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.9,3.333
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.95,3.767
2026-03-07,0,2026-03-07,charleston,Flu ED visits pct,quantile,0.975,4.327
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.025,0.519
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.05,0.593
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.1,0.772
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.25,1.07
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.5,1.519
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.75,2.101
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.9,2.705
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.95,3.263
2026-03-07,1,2026-03-14,charleston,Flu ED visits pct,quantile,0.975,3.801
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.025,0.273
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.05,0.376
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.1,0.499
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.25,0.75
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.5,1.13
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.75,1.623
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.9,2.211
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.95,2.884
2026-03-07,2,2026-03-21,charleston,Flu ED visits pct,quantile,0.975,3.375
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.025,0.112
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.05,0.17
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.1,0.26
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.25,0.456
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.5,0.746
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.75,1.141
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.9,1.724
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.95,2.312
2026-03-07,3,2026-03-28,charleston,Flu ED visits pct,quantile,0.975,2.948
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.025,0.506
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.05,0.666
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.1,0.839
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.25,1.185
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.5,1.713
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.75,2.337
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.9,3.07
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.95,3.475
2026-03-07,0,2026-03-07,cherokee,Flu ED visits pct,quantile,0.975,4.126
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.025,0.283
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.05,0.395
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.1,0.565
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.25,0.925
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.5,1.39
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.75,2.11
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.9,2.946
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.95,3.573
2026-03-07,1,2026-03-14,cherokee,Flu ED visits pct,quantile,0.975,3.914
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.025,0.167
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.05,0.252
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.1,0.371
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.25,0.64
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.5,1.121
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.75,1.864
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.9,2.909
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.95,3.592
2026-03-07,2,2026-03-21,cherokee,Flu ED visits pct,quantile,0.975,4.045
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.05,0.102
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.1,0.192
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.25,0.409
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.5,0.78
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.75,1.509
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.9,2.601
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.95,3.372
2026-03-07,3,2026-03-28,cherokee,Flu ED visits pct,quantile,0.975,4.084
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.025,1.122
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.05,1.211
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.1,1.374
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.25,1.69
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.5,2.15
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.75,2.853
2026-03-07,0,2026-03-07,clt-area,Flu ED visits pct,quantile,0.9,3.535
