reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-23,3,2026-06-13,austin,Flu ED visits pct,quantile,0.5,0.005
2026-05-23,3,2026-06-13,austin,Flu ED visits pct,quantile,0.75,0.095
2026-05-23,3,2026-06-13,austin,Flu ED visits pct,quantile,0.9,0.387
2026-05-23,3,2026-06-13,austin,Flu ED visits pct,quantile,0.95,0.679
2026-05-23,3,2026-06-13,austin,Flu ED visits pct,quantile,0.975,1.01
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.25,0.015
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.5,0.071
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.75,0.205
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.9,0.481
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.95,0.806
2026-05-23,0,2026-05-23,baltimore,Flu ED visits pct,quantile,0.975,1.318
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.25,0.007
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.5,0.052
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.75,0.165
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.9,0.426
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.95,0.703
2026-05-23,1,2026-05-30,baltimore,Flu ED visits pct,quantile,0.975,1.123
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.25,0.001
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.5,0.044
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.75,0.178
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.9,0.471
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.95,0.69
2026-05-23,2,2026-06-06,baltimore,Flu ED visits pct,quantile,0.975,1.131
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.25,0.001
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.5,0.041
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.75,0.166
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.9,0.467
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.95,0.725
2026-05-23,3,2026-06-13,baltimore,Flu ED visits pct,quantile,0.975,1.187
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.5,0.022
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.75,0.207
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.9,0.538
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.95,0.825
2026-05-23,0,2026-05-23,bangor,Flu ED visits pct,quantile,0.975,1.186
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.5,0.01
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.75,0.157
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.9,0.435
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.95,0.66
2026-05-23,1,2026-05-30,bangor,Flu ED visits pct,quantile,0.975,0.95
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.5,0.011
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.75,0.161
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.9,0.459
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.95,0.792
2026-05-23,2,2026-06-06,bangor,Flu ED visits pct,quantile,0.975,1.234
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.5,0.007
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.75,0.124
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.9,0.447
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.95,0.789
2026-05-23,3,2026-06-13,bangor,Flu ED visits pct,quantile,0.975,1.305
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.5,0.016
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.75,0.192
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.9,0.532
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.95,0.817
2026-05-23,0,2026-05-23,beaumont,Flu ED visits pct,quantile,0.975,1.155
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.5,0.011
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.75,0.176
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.9,0.49
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.95,0.798
2026-05-23,1,2026-05-30,beaumont,Flu ED visits pct,quantile,0.975,1.186
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.5,0.012
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.75,0.162
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.9,0.46
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.95,0.751
2026-05-23,2,2026-06-06,beaumont,Flu ED visits pct,quantile,0.975,1.094
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.5,0.008
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.75,0.14
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.9,0.372
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.95,0.738
2026-05-23,3,2026-06-13,beaumont,Flu ED visits pct,quantile,0.975,1.202
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.1,0.008
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.25,0.039
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.5,0.11
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.75,0.251
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.9,0.54
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.95,0.811
2026-05-23,0,2026-05-23,boston,Flu ED visits pct,quantile,0.975,1.081
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.1,0.001
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.25,0.025
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.5,0.088
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.75,0.206
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.9,0.498
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.95,0.744
2026-05-23,1,2026-05-30,boston,Flu ED visits pct,quantile,0.975,1.066
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.25,0.015
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.5,0.064
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.75,0.208
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.9,0.486
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.95,0.745
2026-05-23,2,2026-06-06,boston,Flu ED visits pct,quantile,0.975,1.183
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.25,0.008
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.5,0.049
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.75,0.173
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.9,0.479
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.95,0.761
2026-05-23,3,2026-06-13,boston,Flu ED visits pct,quantile,0.975,1.1
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.5,0.018
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.75,0.207
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.9,0.558
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.95,0.86
2026-05-23,0,2026-05-23,boulder,Flu ED visits pct,quantile,0.975,1.231
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.5,0.015
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.75,0.185
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.9,0.47
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.95,0.805
2026-05-23,1,2026-05-30,boulder,Flu ED visits pct,quantile,0.975,1.178
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.5,0.006
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.75,0.134
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.9,0.438
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.95,0.775
2026-05-23,2,2026-06-06,boulder,Flu ED visits pct,quantile,0.975,1.133
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.5,0.008
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.75,0.143
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.9,0.476
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.95,0.83
2026-05-23,3,2026-06-13,boulder,Flu ED visits pct,quantile,0.975,1.148
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.5,0.025
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.75,0.138
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.9,0.34
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.95,0.614
2026-05-23,0,2026-05-23,charleston,Flu ED visits pct,quantile,0.975,1.087
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.5,0.015
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.75,0.136
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.9,0.402
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.95,0.652
2026-05-23,1,2026-05-30,charleston,Flu ED visits pct,quantile,0.975,0.978
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.5,0.012
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.75,0.127
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.9,0.354
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.95,0.645
2026-05-23,2,2026-06-06,charleston,Flu ED visits pct,quantile,0.975,1.076
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.5,0.01
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.75,0.124
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.9,0.392
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.95,0.731
2026-05-23,3,2026-06-13,charleston,Flu ED visits pct,quantile,0.975,1.105
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.5,0.028
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.75,0.168
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.9,0.413
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.95,0.639
2026-05-23,0,2026-05-23,cherokee,Flu ED visits pct,quantile,0.975,1.063
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.5,0.013
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.75,0.152
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.9,0.392
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.95,0.69
2026-05-23,1,2026-05-30,cherokee,Flu ED visits pct,quantile,0.975,1.166
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.5,0.011
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.75,0.117
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.9,0.424
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.95,0.741
2026-05-23,2,2026-06-06,cherokee,Flu ED visits pct,quantile,0.975,0.968
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.5,0.006
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.75,0.101
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.9,0.355
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.95,0.603
2026-05-23,3,2026-06-13,cherokee,Flu ED visits pct,quantile,0.975,0.941
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.025,0.0
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.05,0.0
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.1,0.0
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.25,0.035
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.5,0.116
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.75,0.332
2026-05-23,0,2026-05-23,clt-area,Flu ED visits pct,quantile,0.9,0.686
