"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-05-23","colorado",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","weld",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","boulder",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","larimer",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","colorado",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","weld",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","boulder",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","larimer",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","colorado",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","weld",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","boulder",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","larimer",0,"Flu ED visits pct","2026-05-23","quantile",0.1,0
"2026-05-23","colorado",0,"Flu ED visits pct","2026-05-23","quantile",0.25,0
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.25,0
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.25,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.25,0
