"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.025,1.9422039491142
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.025,1.93377192379755
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.025,1.91237996272067
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.025,1.84515067256261
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.05,2.04107786291775
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.05,2.011842134894
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.05,1.96674624948021
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.05,1.91181642866942
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.1,2.08792084676114
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.1,2.03642380718647
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.1,1.99443057220451
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.1,1.93475568145315
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.25,2.15909636562185
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.25,2.10711085948998
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.25,2.0199128986436
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.25,1.94358297282178
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.5,2.30206578374933
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.5,2.21599021535097
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.5,2.1369319665946
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.5,2.0534391293588
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.75,2.35461546178903
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.75,2.28369612841347
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.75,2.20335249332998
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.75,2.17881100014507
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.9,2.37633067913171
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.9,2.33025182131507
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.9,2.34144465110407
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.9,2.33687325092962
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.95,2.4360750362938
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.95,2.4347583606072
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.95,2.43474935732253
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.95,2.68457245378779
"2026-05-23","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.975,2.67409752480681
"2026-05-23","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.975,2.67368048671735
"2026-05-23","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.975,2.69835369297111
"2026-05-23","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.975,3.02158096995498
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.0829051080610184
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.0788948222024916
"2026-05-23","weld",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.0458908188831094
"2026-05-23","boulder",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.0634673228303869
"2026-05-23","larimer",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.0112249065048851
"2026-05-23","colorado",0,"Flu ED visits pct","2026-05-23","quantile",0.025,0.104444005761826
"2026-05-23","denver",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.0758377034521985
"2026-05-23","mesa",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0
"2026-05-23","colorado-springs",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.0751976606103784
"2026-05-23","weld",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.040175850762073
"2026-05-23","boulder",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.0586125765680578
"2026-05-23","larimer",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.00929144349747919
"2026-05-23","colorado",1,"Flu ED visits pct","2026-05-30","quantile",0.025,0.0977235853773961
"2026-05-23","denver",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.0630084381684026
"2026-05-23","mesa",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0
"2026-05-23","colorado-springs",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.0498255183670635
"2026-05-23","weld",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.0271543924067908
"2026-05-23","boulder",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.0479866485946396
"2026-05-23","larimer",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.00839840990670911
"2026-05-23","colorado",2,"Flu ED visits pct","2026-06-06","quantile",0.025,0.0849689897425654
"2026-05-23","denver",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.0502782040340779
"2026-05-23","mesa",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0
"2026-05-23","colorado-springs",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.0392489953412713
"2026-05-23","weld",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.0263540179828917
"2026-05-23","boulder",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.0468955008006645
"2026-05-23","larimer",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.00570423485360955
"2026-05-23","colorado",3,"Flu ED visits pct","2026-06-13","quantile",0.025,0.0745737688055984
"2026-05-23","denver",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0.0983031640230964
"2026-05-23","mesa",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0
"2026-05-23","colorado-springs",0,"Flu ED visits pct","2026-05-23","quantile",0.05,0.0903329461221147
