"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.025,1.95917980695482
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.025,1.94700149458469
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.025,1.90641869255055
"2026-05-16","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.025,1.8408098525103
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.05,2.02527907755213
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.05,2.00509500318387
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.05,1.96069111724586
"2026-05-16","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.05,1.89486379279087
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.1,2.10047732163293
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.1,2.05127529208354
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.1,2.00986553303073
"2026-05-16","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.1,1.93483208479864
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.25,2.16207662926386
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.25,2.10711085948998
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.25,2.0197857143364
"2026-05-16","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.25,1.941446163906
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.5,2.30302381659341
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.5,2.21599021535097
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.5,2.12020981483952
"2026-05-16","nyc",3,"ILI ED visits pct","2026-06-06","quantile",0.5,2.0503597164996
"2026-05-16","nyc",0,"ILI ED visits pct","2026-05-16","quantile",0.75,2.34393411690794
"2026-05-16","nyc",1,"ILI ED visits pct","2026-05-23","quantile",0.75,2.27678621630067
"2026-05-16","nyc",2,"ILI ED visits pct","2026-05-30","quantile",0.75,2.21410197605294
