location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6672267227166916
austin,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.799739890742784
baltimore,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.1480310259358501
bangor,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.4970977324211341
beaumont,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3060305896802914
boston,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3592117356874261
boulder,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.5493749262848449
charleston,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.7891237480435648
cherokee,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6706346824132703
clt-area,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.5505752337755552
colorado,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.0185546463473607
colorado-springs,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6231014245741807
columbia,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5504226783630249
columbus,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.8681436762309567
dallas,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.8375634211316298
denver,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9414028198784916
deschutes,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.8043418991119603
duluth,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6037929944991949
el-paso,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.39742740417867906
eugene,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9779233616440363
fay-area,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.815018801094484
florence,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5528101072802206
floyd,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.9451395092587204
frederick,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.2927632497381625
georgia,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6860660237382532
greenville,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6362470530378543
hall,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.47873452175793524
harford,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.15820514007585684
henry,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3823949003335582
horry,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5425385713892387
houston,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3539404090125286
indiana,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.294225140657014
indianapolis,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.8020356112437828
la-grange,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5702533620932726
larimer,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6255964318893681
lynn,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3262518766804553
macon,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3913579754608351
maine,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.6189531913873332
marietta,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.3761360040414705
maryland,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.27280034289087923
massachusetts,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.48363442303574444
medford,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5391479622604327
mesa,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5402109286190395
minneapolis,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.7811155138806731
minnesota,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.086565292230067
montgomery,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.18166363674661765
nenc,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.0034042934568437
new-bedford,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,0.5605767533505825
north-carolina,2026-03-07,0,2026-03-07,Flu ED visits pct,quantile,0.025,1.1267120658262142
nyc,2026-03-07,0,2026-03-07,ILI ED visits pct,quantile,0.025,1.3656621175133856
