location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03027416034852093
austin,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09527587766360447
baltimore,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05575377831639195
bangor,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0093006717095205
beaumont,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.047732417239097
boston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09797110783479042
boulder,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1894853239548107
charleston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05182775938321376
cherokee,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07273040386076722
clt-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.4762769061895249
colorado,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.28714997083820226
colorado-springs,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.2624361902263483
columbia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.02572375230331849
columbus,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09846405392670063
denver,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.24346239907546174
deschutes,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03535173629098951
duluth,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.07087753044559235
el-paso,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.6746433678404848
eugene,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.020716461770810712
fay-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.4503029785172591
florence,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0009586910537240038
floyd,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.02803011431193724
frederick,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.001419131802246839
georgia,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09176916758990128
greenville,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05760014111318792
hall,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.023844439373734046
harford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.004504636674492538
henry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.01322297887822106
horry,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.03575034183346792
houston,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.15271227095751289
indiana,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.062219986486627445
indianapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.020640583480908255
la-grange,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0183093425106306
larimer,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05844250445040452
lynn,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0981318025598546
macon,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.043056391147393784
maine,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.167327942594473
marietta,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.028452404626064638
maryland,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0750619709001025
massachusetts,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.12057546562298606
medford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.019296389007023657
mesa,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
minneapolis,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1714091189965817
minnesota,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.19362174477476804
montgomery,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.05138943053212925
nenc,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04974915299673677
new-bedford,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.10522106014235393
north-carolina,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.2500169555171479
nyc,2026-05-02,0,2026-05-02,ILI ED visits pct,quantile,0.025,0.8075837858980409
ogden,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.024375352317371007
oregon,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1838160032948111
pittsfield,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.002487030325097929
portland,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.06237188061424071
portland-or,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1433201251197522
provo,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.1108921329300385
roanoke,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.09357064346979756
rochester,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.008440195865641697
rock-hill,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.0
rtp-area,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.04730478716044796
salem,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.038694457125768515
salt-lake-city,2026-05-02,0,2026-05-02,Flu ED visits pct,quantile,0.025,0.11800238848715221
