location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.7390979723259551
austin,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.5820135812005767
baltimore,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.22304973421349775
bangor,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3845387979959256
beaumont,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.30881681276629425
boston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.27045336066316317
boulder,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.6877865314187244
charleston,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6282917764610079
cherokee,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3634629690233425
clt-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.6175433465090772
colorado,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0158252742770062
colorado-springs,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6826998616798946
columbia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.539869313407794
columbus,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6701712918721119
dallas,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6404864552163749
denver,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,1.0971435014305104
deschutes,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.41690363512032896
duluth,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.9873073662555188
el-paso,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.616637543206387
eugene,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.19580941469224414
fay-area,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,2.257174445397853
florence,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.22437370543495286
floyd,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4942680027930212
frederick,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.04298561484189432
georgia,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.4968971721206257
greenville,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.823691114547747
hall,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.6740235759236755
harford,2026-03-14,0,2026-03-14,Flu ED visits pct,quantile,0.025,0.3011766375490478
