location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
athens,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02543703316507996
austin,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.06338783593170919
baltimore,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.03722344883092054
bangor,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.010927119445564635
beaumont,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.08616606691925802
boston,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0426872213837998
boulder,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.03826977067454475
charleston,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.058214268437017276
cherokee,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.008627811107253225
clt-area,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.6494975014294058
colorado,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.1256311818666933
colorado-springs,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.10327872032646512
columbia,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.004638067315981388
columbus,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0
dallas,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.07423334785651138
denver,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.08403640103440889
deschutes,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.09938167422021507
duluth,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.044732156906974
el-paso,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.4882279305289676
eugene,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02998329857021246
fay-area,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.44365117014484423
florence,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.02176859659442991
floyd,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.03756949486212567
frederick,2026-05-23,0,2026-05-23,Flu ED visits pct,quantile,0.025,0.0009637185553018606
