"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,1.146328
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,1.393746
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.659505
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.20367
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.9719
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,3.953465
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,4.912686
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,5.6399485
2026-03-07,"boulder",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,6.2171205
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0.8111075
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.9178558
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.0634
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.35766
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.71893
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.15488
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.614983
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,2.957402
2026-03-07,"colorado-springs",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,3.303531
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,1.01867325
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,1.118176
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.232289
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.488125
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.796025
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.1304825
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.503041
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,2.7417785
2026-03-07,"denver",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,3.04497575
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0.662511875
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.80496745
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.980379
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.3059475
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.729255
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.2776575
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.876697
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,3.317207
2026-03-07,"larimer",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,3.7248245
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0.1472456
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.2464363
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.3972027
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,0.8177625
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.44303
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.4217675
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.435953
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.518529
2026-03-07,"mesa",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.22979349999999
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0.3588509
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.4892652
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.6528357
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.0475575
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.59756
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.3984675
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.366904
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.0017825
2026-03-07,"weld",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,4.76300474999999
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.76279495
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.90369735
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,1.136793
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.60356
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.297115
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,3.253575
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.359101
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.124125
2026-03-07,"boulder",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.80411125
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.552342175
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.65296565
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.7704101
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.0267625
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.40339
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,1.8850475
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,2.385083
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,2.734055
2026-03-07,"colorado-springs",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,3.10697775
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.717159425
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.8126736
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.948782
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.172025
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.483815
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,1.8777425
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,2.370191
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,2.668409
2026-03-07,"denver",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,2.91214825
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.42054985
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.52284755
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.6860298
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,0.99993375
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.420445
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,1.995065
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,2.669198
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,3.221994
2026-03-07,"larimer",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,3.66285925
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.05823217
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.1315207
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.2766714
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,0.56303375
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.20737
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.14664
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,3.325452
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.38704
2026-03-07,"mesa",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.42301624999998
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.179539825
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0.25619885
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.4164733
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,0.7273025
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.26921
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.0310675
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,3.011878
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,3.686855
2026-03-07,"weld",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,4.4696755
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0.388773675
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0.51975615
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.6773141
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,1.0740625
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,1.68567
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,2.479295
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,3.545382
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,4.3002025
2026-03-07,"boulder",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,5.23025124999999
2026-03-07,"colorado-springs",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0.32656495
2026-03-07,"colorado-springs",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0.41978465
