"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.025",0.229160884385839
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.05",0.244095515419503
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.1",0.29137464326884
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.25",0.36
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.5",0.467233640135465
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.75",0.56
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.9",0.68
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.95",0.780959033613789
"2026-05-09","colorado",0,"Flu ED visits pct","2026-05-09","quantile","0.975",0.862988871845618
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.025",0.1
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.05",0.142010557520254
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.1",0.173356213975294
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.25",0.261924846757719
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.5",0.403729753539429
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.75",0.51
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.9",0.65
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.95",0.73
"2026-05-09","colorado",1,"Flu ED visits pct","2026-05-16","quantile","0.975",0.8
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.025",0.077370845075761
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.05",0.10418498194159
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.1",0.125907879222051
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.25",0.217135651781811
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.5",0.342887667462046
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.75",0.455696290701517
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.9",0.591658078414728
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.95",0.692492685897228
"2026-05-09","colorado",2,"Flu ED visits pct","2026-05-23","quantile","0.975",0.795177068383629
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.025",0.0572600717508582
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.05",0.0620833413961263
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.1",0.09653377994823
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.25",0.170228678988892
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.5",0.287789826848054
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.75",0.417095399422584
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.9",0.557194816473095
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.95",0.650707022461663
"2026-05-09","colorado",3,"Flu ED visits pct","2026-05-30","quantile","0.975",0.766013548003842
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.025",0.0413103911938925
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.05",0.05
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.1",0.0727259645470209
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.25",0.116545776031984
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.5",0.166332481219854
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.75",0.224995806432582
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.9",0.265992785938933
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.95",0.302844918297345
"2026-05-09","georgia",0,"Flu ED visits pct","2026-05-09","quantile","0.975",0.35169648778196
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.025",0.0317089291351978
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.05",0.04
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.1",0.05
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.25",0.0802346894678932
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.5",0.139712539789665
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.75",0.225592740674165
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.9",0.294672478835245
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.95",0.342694733551172
"2026-05-09","georgia",1,"Flu ED visits pct","2026-05-16","quantile","0.975",0.382611435961002
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.025",0.0215474889377421
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.05",0.0293503327853215
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.1",0.0379808803181233
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.25",0.0583846412366233
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.5",0.134532936868058
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.75",0.20731307603574
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.9",0.276924139562926
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.95",0.337434672720963
"2026-05-09","georgia",2,"Flu ED visits pct","2026-05-23","quantile","0.975",0.385330851988901
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.025",0.0182841866788612
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.05",0.0211087373699145
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.1",0.0295472673188479
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.25",0.0465089275419473
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.5",0.118272888015992
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.75",0.194911885720979
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.9",0.263396428274212
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.95",0.319971022407652
"2026-05-09","georgia",3,"Flu ED visits pct","2026-05-30","quantile","0.975",0.406505131623254
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.025",0.0326038458970644
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.05",0.0387497373656084
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.1",0.0459742500073802
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.25",0.0596459339525175
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.5",0.1
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.75",0.171650988326322
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.9",0.240682773458729
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.95",0.285776781166726
"2026-05-09","indiana",0,"Flu ED visits pct","2026-05-09","quantile","0.975",0.312299059394288
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.025",0.0131946849686766
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.05",0.0173700658981676
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.1",0.0244566921372865
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.25",0.0390688109836974
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.5",0.069331858374768
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.75",0.154139388823603
"2026-05-09","indiana",1,"Flu ED visits pct","2026-05-16","quantile","0.9",0.244472740181022
