"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.025",1.30407619151836
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.05",1.40262880513396
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.1",1.50950027383318
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.25",1.78562914223247
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.5",2.03219726964708
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.75",2.33011377091249
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.9",2.70547747627891
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.95",2.85308131106173
"2026-02-28","colorado",0,"Flu ED visits pct","2026-02-28","quantile","0.975",3.03865251991616
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.025",0.857335792296041
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.05",0.968835610501589
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.1",1.13920959229372
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.25",1.48345169549149
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.5",1.82391267628625
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.75",2.16103088345597
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.9",2.60369944843075
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.95",2.97486829993436
"2026-02-28","colorado",1,"Flu ED visits pct","2026-03-07","quantile","0.975",3.32476095730564
"2026-02-28","colorado",2,"Flu ED visits pct","2026-03-14","quantile","0.025",0.654136087622696
"2026-02-28","colorado",2,"Flu ED visits pct","2026-03-14","quantile","0.05",0.75662319488162
